# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
1.59335       	DILUPBiCGStab	9.972830e-06	3.501970e-10	1	2.789880e-05	6.849960e-10	1	false	GAMG	2.327240e-07	9.045840e-11	1	true
1.59336       	DILUPBiCGStab	9.586240e-06	3.249240e-10	1	2.639850e-05	6.113530e-10	1	false	GAMG	2.370720e-07	1.542690e-10	1	true
1.59336       	DILUPBiCGStab	8.957250e-06	2.846070e-10	1	2.531720e-05	5.496920e-10	1	false	GAMG	3.014160e-07	1.632260e-10	1	true
1.59337       	DILUPBiCGStab	8.979480e-06	3.337220e-10	1	2.318070e-05	5.758030e-10	1	false	GAMG	2.544680e-07	2.260720e-10	1	true
1.59337       	DILUPBiCGStab	9.149770e-06	3.234530e-10	1	2.483870e-05	5.919360e-10	1	false	GAMG	2.401680e-07	1.418060e-10	1	true
1.59337       	DILUPBiCGStab	9.317670e-06	3.010350e-10	1	2.584030e-05	6.758320e-10	1	false	GAMG	2.159620e-07	1.124410e-10	1	true
1.59338       	DILUPBiCGStab	9.365710e-06	2.836410e-10	1	2.601720e-05	6.459300e-10	1	false	GAMG	2.299410e-07	7.187340e-11	1	true
1.59338       	DILUPBiCGStab	9.306620e-06	2.752020e-10	1	2.557940e-05	6.218400e-10	1	false	GAMG	2.235070e-07	6.652890e-11	1	true
1.59339       	DILUPBiCGStab	9.338630e-06	2.751640e-10	1	2.582280e-05	6.035630e-10	1	false	GAMG	2.259760e-07	1.410610e-10	1	true
1.59339       	DILUPBiCGStab	9.346350e-06	2.786140e-10	1	2.609740e-05	5.800110e-10	1	false	GAMG	2.387210e-07	6.911410e-11	1	true
1.59339       	DILUPBiCGStab	9.218100e-06	2.660300e-10	1	2.531520e-05	6.186050e-10	1	false	GAMG	2.138340e-07	6.651060e-11	1	true
1.5934        	DILUPBiCGStab	9.199380e-06	2.584630e-10	1	2.504630e-05	6.266380e-10	1	false	GAMG	2.075030e-07	5.718410e-11	1	true
1.5934        	DILUPBiCGStab	9.137460e-06	2.531370e-10	1	2.499880e-05	6.114940e-10	1	false	GAMG	2.447870e-07	6.311720e-11	1	true
1.59341       	DILUPBiCGStab	8.782540e-06	2.545260e-10	1	2.410470e-05	5.661460e-10	1	false	GAMG	2.600760e-07	2.712790e-10	1	true
1.59341       	DILUPBiCGStab	8.541350e-06	2.820290e-10	1	2.335100e-05	5.859780e-10	1	false	GAMG	2.817240e-07	1.892640e-10	1	true
1.59341       	DILUPBiCGStab	8.904070e-06	2.557020e-10	1	2.306970e-05	8.739210e-10	1	false	GAMG	2.459060e-07	1.061790e-09	1	true
1.59342       	DILUPBiCGStab	1.012290e-05	2.394190e-10	1	2.892900e-05	2.671720e-09	1	false	GAMG	2.316380e-07	2.523040e-10	1	true
1.59342       	DILUPBiCGStab	9.003970e-06	2.307660e-10	1	2.512700e-05	7.002670e-10	1	false	GAMG	2.411720e-07	8.828030e-11	1	true
1.59343       	DILUPBiCGStab	9.012350e-06	2.344830e-10	1	2.500780e-05	6.643330e-10	1	false	GAMG	2.607870e-07	1.031190e-10	1	true
1.59343       	DILUPBiCGStab	9.030020e-06	2.369730e-10	1	2.473880e-05	6.725870e-10	1	false	GAMG	2.939530e-07	6.319160e-11	1	true
1.59343       	DILUPBiCGStab	9.028550e-06	2.370990e-10	1	2.484980e-05	1.194630e-09	1	false	GAMG	2.507610e-07	5.917290e-11	1	true
1.59344       	DILUPBiCGStab	9.108200e-06	2.467790e-10	1	2.464140e-05	9.199080e-10	1	false	GAMG	2.256280e-07	3.362770e-10	1	true
1.59344       	DILUPBiCGStab	1.636280e-05	1.349320e-09	1	4.660140e-05	6.268110e-09	1	false	GAMG	2.462540e-07	6.652490e-10	1	true
1.59345       	DILUPBiCGStab	9.373160e-06	3.260680e-10	1	2.597970e-05	6.546640e-10	1	false	GAMG	3.110930e-05	1.207330e-10	1	true
1.59345       	DILUPBiCGStab	8.972590e-06	2.896660e-10	1	2.485960e-05	5.602740e-10	1	false	GAMG	2.893210e-07	1.876220e-10	1	true
1.59345       	DILUPBiCGStab	8.531810e-06	2.534360e-10	1	2.367030e-05	5.399270e-10	1	false	GAMG	3.308080e-07	1.567240e-10	1	true
1.59346       	DILUPBiCGStab	8.510920e-06	2.708280e-10	1	2.107930e-05	5.411390e-10	1	false	GAMG	2.555630e-07	1.385650e-10	1	true
1.59346       	DILUPBiCGStab	8.734890e-06	2.548320e-10	1	2.290110e-05	5.551560e-10	1	false	GAMG	2.474360e-07	1.168860e-10	1	true
1.59347       	DILUPBiCGStab	8.885690e-06	2.522710e-10	1	2.459770e-05	5.886740e-10	1	false	GAMG	2.754720e-07	2.132120e-10	1	true
1.59347       	DILUPBiCGStab	8.956610e-06	2.830510e-10	1	2.651720e-05	6.754450e-10	1	false	GAMG	2.427760e-07	1.884130e-10	1	true
1.59347       	DILUPBiCGStab	8.865580e-06	2.497220e-10	1	2.498620e-05	7.577500e-10	1	false	GAMG	2.394450e-07	1.367300e-10	1	true
1.59348       	DILUPBiCGStab	8.888250e-06	2.313790e-10	1	2.448790e-05	1.390640e-09	1	false	GAMG	2.268130e-07	7.490140e-11	1	true
1.59348       	DILUPBiCGStab	8.826520e-06	2.238240e-10	1	2.411080e-05	7.616700e-10	1	false	GAMG	2.387530e-07	6.341530e-11	1	true
1.59349       	DILUPBiCGStab	8.793290e-06	2.181560e-10	1	2.390370e-05	5.851870e-10	1	false	GAMG	2.353880e-07	6.179460e-11	1	true
1.59349       	DILUPBiCGStab	8.750370e-06	2.123830e-10	1	2.386910e-05	5.691320e-10	1	false	GAMG	2.429030e-07	9.654150e-11	1	true
1.59349       	DILUPBiCGStab	8.119920e-06	2.077640e-10	1	2.219130e-05	5.217100e-10	1	false	GAMG	3.259260e-06	2.943360e-10	1	true
1.5935        	DILUPBiCGStab	8.116260e-06	2.257250e-10	1	1.990680e-05	5.144540e-10	1	false	GAMG	2.769650e-07	8.486160e-11	1	true
1.5935        	DILUPBiCGStab	8.341150e-06	2.199250e-10	1	2.085340e-05	5.340190e-10	1	false	GAMG	2.405490e-07	9.208510e-11	1	true
1.59351       	DILUPBiCGStab	8.558510e-06	2.167480e-10	1	2.323780e-05	5.473730e-10	1	false	GAMG	2.351050e-07	1.549340e-10	1	true
1.59351       	DILUPBiCGStab	8.775230e-06	2.308480e-10	1	2.522770e-05	5.591520e-10	1	false	GAMG	2.254510e-07	6.866440e-11	1	true
1.59351       	DILUPBiCGStab	8.598350e-06	2.183020e-10	1	2.373990e-05	5.458860e-10	1	false	GAMG	2.323860e-07	6.688370e-11	1	true
1.59352       	DILUPBiCGStab	8.626530e-06	2.153430e-10	1	2.352400e-05	5.632530e-10	1	false	GAMG	2.191550e-07	1.010070e-10	1	true
1.59352       	DILUPBiCGStab	8.726940e-06	2.474350e-10	1	2.403470e-05	6.287680e-10	1	false	GAMG	1.667590e-06	8.770910e-11	1	true
1.59353       	DILUPBiCGStab	8.619890e-06	2.117950e-10	1	2.362620e-05	6.611750e-10	1	false	GAMG	2.186440e-07	1.622220e-10	1	true
1.59353       	DILUPBiCGStab	9.036740e-06	2.830040e-10	1	3.038960e-05	1.075930e-09	1	false	GAMG	2.276650e-07	6.040320e-10	1	true
1.59353       	DILUPBiCGStab	8.514750e-05	7.900470e-09	1	1.344700e-04	3.264430e-09	1	false	GAMG	1.225200e-07	9.962520e-09	1	true
1.59354       	DILUPBiCGStab	2.452050e-05	3.317560e-09	1	5.830910e-05	4.912680e-09	1	false	GAMG	1.480770e-07	6.013180e-10	1	true
1.59354       	DILUPBiCGStab	1.414570e-05	1.125490e-09	1	3.729760e-05	1.038690e-09	1	false	GAMG	1.937790e-07	2.402370e-10	1	true
1.59355       	DILUPBiCGStab	1.154490e-05	7.546060e-10	1	3.194940e-05	7.890880e-10	1	false	GAMG	2.224240e-07	2.077440e-10	1	true
1.59355       	DILUPBiCGStab	1.052770e-05	6.142470e-10	1	2.873630e-05	7.293150e-10	1	false	GAMG	2.320300e-07	1.670630e-10	1	true
1.59355       	DILUPBiCGStab	1.093610e-05	6.109200e-10	1	3.077450e-05	1.069020e-09	1	false	GAMG	2.345190e-07	1.664970e-09	1	true
1.59356       	DILUPBiCGStab	5.313050e-04	2.691290e-08	1	6.184520e-04	1.191220e-08	1	false	GAMG	2.700500e-08	3.408200e-09	1	true
1.59356       	DILUPBiCGStab	3.406330e-05	1.659430e-09	1	1.014580e-04	2.902330e-09	1	false	GAMG	9.624620e-07	1.655350e-09	1	true
1.59357       	DILUPBiCGStab	1.623730e-05	9.020340e-10	1	5.230960e-05	1.811210e-09	1	false	GAMG	4.351730e-07	5.591680e-10	1	true
1.59357       	DILUPBiCGStab	1.212070e-05	8.735930e-10	1	3.880330e-05	1.004920e-09	1	false	GAMG	3.461950e-07	5.514600e-10	1	true
1.59357       	DILUPBiCGStab	1.097850e-05	6.572730e-10	1	3.366740e-05	9.862190e-10	1	false	GAMG	4.016270e-07	2.700130e-10	1	true
1.59358       	DILUPBiCGStab	9.930230e-06	5.798250e-10	1	2.953490e-05	8.646220e-10	1	false	GAMG	3.179860e-07	3.125610e-10	1	true
1.59358       	DILUPBiCGStab	9.917590e-06	4.874910e-10	1	3.092380e-05	7.624110e-10	1	false	GAMG	2.013940e-04	2.088410e-10	1	true
1.59359       	DILUPBiCGStab	9.871540e-06	4.723450e-10	1	2.871850e-05	7.278970e-10	1	false	GAMG	2.977360e-07	1.179630e-10	1	true
1.59359       	DILUPBiCGStab	9.759800e-06	4.391130e-10	1	2.727700e-05	6.886470e-10	1	false	GAMG	2.774770e-07	1.020460e-10	1	true
1.59359       	DILUPBiCGStab	9.655590e-06	4.083410e-10	1	2.667650e-05	7.565890e-10	1	false	GAMG	2.631560e-07	9.988880e-11	1	true
1.5936        	DILUPBiCGStab	9.559230e-06	3.786420e-10	1	2.648280e-05	7.243470e-10	1	false	GAMG	2.680050e-07	9.434420e-11	1	true
1.5936        	DILUPBiCGStab	9.444750e-06	3.565340e-10	1	2.635910e-05	6.662990e-10	1	false	GAMG	2.724140e-07	8.635590e-11	1	true
1.59361       	DILUPBiCGStab	9.122340e-06	3.553420e-10	1	2.555010e-05	6.345570e-10	1	false	GAMG	2.949650e-07	3.351700e-10	1	true
1.59361       	DILUPBiCGStab	8.919140e-06	3.351520e-10	1	2.519880e-05	6.408310e-10	1	false	GAMG	3.089190e-07	1.570040e-10	1	true
1.59361       	DILUPBiCGStab	8.802220e-06	3.482520e-10	1	2.194540e-05	6.032600e-10	1	false	GAMG	2.586280e-07	1.533660e-10	1	true
1.59362       	DILUPBiCGStab	9.016920e-06	3.112790e-10	1	2.404750e-05	6.121820e-10	1	false	GAMG	2.639540e-07	1.176750e-10	1	true
1.59362       	DILUPBiCGStab	9.103190e-06	2.877030e-10	1	2.493650e-05	6.021780e-10	1	false	GAMG	2.499860e-07	9.904100e-11	1	true
1.59363       	DILUPBiCGStab	9.117180e-06	2.760550e-10	1	2.500670e-05	5.868990e-10	1	false	GAMG	2.362620e-07	9.412660e-11	1	true
1.59363       	DILUPBiCGStab	9.453830e-06	3.278290e-10	1	2.553440e-05	8.536850e-10	1	false	GAMG	2.671590e-07	2.249310e-10	1	true
1.59363       	DILUPBiCGStab	9.191730e-06	2.842360e-10	1	2.458420e-05	6.874210e-10	1	false	GAMG	2.431670e-07	8.820170e-11	1	true
1.59364       	DILUPBiCGStab	8.980230e-06	2.644370e-10	1	2.433200e-05	6.071970e-10	1	false	GAMG	2.594070e-07	1.005320e-10	1	true
1.59364       	DILUPBiCGStab	8.535930e-06	2.876630e-10	1	2.352910e-05	6.362800e-10	1	false	GAMG	2.870780e-07	5.596820e-10	1	true
1.59365       	DILUPBiCGStab	8.482060e-06	2.910790e-10	1	2.211480e-05	6.093410e-10	1	false	GAMG	2.755900e-07	1.291360e-10	1	true
1.59365       	DILUPBiCGStab	8.564080e-06	2.698870e-10	1	2.160870e-05	6.111530e-10	1	false	GAMG	2.414660e-07	1.395190e-10	1	true
1.59365       	DILUPBiCGStab	8.794390e-06	2.489160e-10	1	2.399520e-05	5.835100e-10	1	false	GAMG	2.494380e-07	1.869190e-10	1	true
1.59366       	DILUPBiCGStab	8.922840e-06	2.309640e-10	1	2.539490e-05	5.477830e-10	1	false	GAMG	2.478880e-07	8.526600e-11	1	true
1.59366       	DILUPBiCGStab	8.846720e-06	2.318020e-10	1	2.461890e-05	5.630070e-10	1	false	GAMG	2.391760e-07	8.491660e-11	1	true
1.59367       	DILUPBiCGStab	8.855870e-06	2.297380e-10	1	2.446320e-05	5.630780e-10	1	false	GAMG	2.629630e-07	8.385840e-11	1	true
1.59367       	DILUPBiCGStab	9.026030e-06	2.290410e-10	1	2.608050e-05	5.739120e-10	1	false	GAMG	2.550380e-07	2.285010e-10	1	true
1.59367       	DILUPBiCGStab	9.024940e-06	2.494200e-10	1	2.781430e-05	6.212610e-10	1	false	GAMG	2.897470e-07	3.442870e-10	1	true
1.59368       	DILUPBiCGStab	8.777890e-06	2.171790e-10	1	2.687670e-05	5.358510e-10	1	false	GAMG	3.304200e-07	2.447980e-10	1	true
1.59368       	DILUPBiCGStab	8.415620e-06	2.352840e-10	1	2.231780e-05	5.432570e-10	1	false	GAMG	2.596720e-07	2.330920e-10	1	true
1.59369       	DILUPBiCGStab	8.573740e-06	2.293170e-10	1	2.306280e-05	5.426850e-10	1	false	GAMG	2.801860e-07	1.359580e-10	1	true
1.59369       	DILUPBiCGStab	8.655360e-06	2.223900e-10	1	2.355330e-05	5.412720e-10	1	false	GAMG	2.605350e-07	8.975240e-11	1	true
1.59369       	DILUPBiCGStab	8.730860e-06	2.229060e-10	1	2.366480e-05	5.631070e-10	1	false	GAMG	2.508690e-07	1.874560e-10	1	true
1.5937        	DILUPBiCGStab	9.407110e-06	2.233360e-10	1	2.640140e-05	7.757890e-10	1	false	GAMG	2.562540e-07	1.456160e-09	1	true
1.5937        	DILUPBiCGStab	1.206170e-05	3.017360e-10	1	3.492640e-05	1.224070e-09	1	false	GAMG	2.792560e-07	1.946190e-10	1	true
1.59371       	DILUPBiCGStab	7.071160e-06	1.024980e-10	1	1.920730e-05	3.126260e-10	1	false	GAMG	1.930720e-07	1.081360e-10	1	true
1.59371       	DILUPBiCGStab	7.750410e-06	1.476150e-10	1	2.236390e-05	4.080460e-10	1	false	GAMG	2.828420e-07	2.296270e-10	1	true
1.59371       	DILUPBiCGStab	8.435340e-06	2.252560e-10	1	2.214600e-05	5.717740e-10	1	false	GAMG	3.016580e-07	1.796790e-10	1	true
1.59372       	DILUPBiCGStab	8.519530e-06	2.174650e-10	1	2.159760e-05	5.519940e-10	1	false	GAMG	2.937700e-07	1.292060e-10	1	true
1.59372       	DILUPBiCGStab	8.648560e-06	2.238120e-10	1	2.309190e-05	5.880480e-10	1	false	GAMG	2.785260e-07	1.397960e-10	1	true
1.59373       	DILUPBiCGStab	8.714370e-06	2.354220e-10	1	2.347260e-05	6.414700e-10	1	false	GAMG	2.594320e-07	6.746510e-11	1	true
1.59373       	DILUPBiCGStab	8.640260e-06	2.130780e-10	1	2.281920e-05	5.667300e-10	1	false	GAMG	2.451140e-07	6.862550e-11	1	true
1.59373       	DILUPBiCGStab	8.617300e-06	2.083960e-10	1	2.276380e-05	5.505730e-10	1	false	GAMG	2.672670e-07	5.920510e-11	1	true
1.59374       	DILUPBiCGStab	8.359050e-06	2.080680e-10	1	2.179650e-05	5.219220e-10	1	false	GAMG	2.750580e-07	1.946970e-10	1	true
1.59374       	DILUPBiCGStab	8.247640e-06	1.986510e-10	1	2.208990e-05	5.139520e-10	1	false	GAMG	2.847820e-07	1.330900e-10	1	true
1.59375       	DILUPBiCGStab	8.154770e-06	2.134270e-10	1	1.961080e-05	5.262210e-10	1	false	GAMG	2.953410e-07	1.404150e-10	1	true
1.59375       	DILUPBiCGStab	8.415810e-06	2.160600e-10	1	2.123460e-05	5.479430e-10	1	false	GAMG	2.696180e-07	2.129980e-10	1	true
1.59375       	DILUPBiCGStab	9.992640e-06	6.233920e-10	1	2.863880e-05	1.430990e-09	1	false	GAMG	3.105400e-07	5.335220e-09	1	true
1.59376       	DILUPBiCGStab	1.818850e-05	1.805450e-09	1	6.186160e-05	5.672360e-09	1	false	GAMG	3.624500e-07	6.060250e-10	1	true
1.59376       	DILUPBiCGStab	1.069090e-05	8.832010e-10	1	3.179020e-05	2.952230e-09	1	false	GAMG	8.464990e-06	1.262680e-09	1	true
1.59377       	DILUPBiCGStab	1.346690e-05	7.765470e-10	1	4.299600e-05	2.509150e-09	1	false	GAMG	3.321560e-07	3.479620e-09	1	true
1.59377       	DILUPBiCGStab	9.655110e-06	5.062130e-10	1	2.915740e-05	7.705580e-10	1	false	GAMG	3.605090e-07	5.547250e-10	1	true
1.59377       	DILUPBiCGStab	8.675490e-06	3.545160e-10	1	2.212290e-05	7.029930e-10	1	false	GAMG	3.359300e-07	3.266790e-10	1	true
1.59378       	DILUPBiCGStab	9.168240e-06	4.142160e-10	1	2.469560e-05	9.385170e-10	1	false	GAMG	3.318870e-07	2.362320e-09	1	true
1.59378       	DILUPBiCGStab	3.044280e-05	1.774650e-09	1	9.950830e-05	1.011040e-08	1	false	GAMG	2.933580e-07	1.031110e-09	1	true
1.59379       	DILUPBiCGStab	1.118100e-05	4.284260e-10	1	3.459210e-05	1.673510e-09	1	false	GAMG	6.216420e-07	3.696170e-10	1	true
1.59379       	DILUPBiCGStab	1.006430e-05	4.077370e-10	1	2.866970e-05	1.374630e-09	1	false	GAMG	3.799550e-07	2.753450e-10	1	true
1.59379       	DILUPBiCGStab	9.392540e-06	3.418930e-10	1	2.657420e-05	1.145740e-09	1	false	GAMG	4.320510e-07	2.547050e-10	1	true
1.5938        	DILUPBiCGStab	9.262770e-06	2.668780e-10	1	2.830980e-05	6.661230e-10	1	false	GAMG	4.452290e-07	4.745560e-10	1	true
1.5938        	DILUPBiCGStab	8.669750e-06	3.103820e-10	1	2.386330e-05	7.781610e-10	1	false	GAMG	4.216340e-07	2.585520e-10	1	true
1.59381       	DILUPBiCGStab	8.686420e-06	2.800340e-10	1	2.328410e-05	8.170430e-10	1	false	GAMG	4.089590e-07	2.074020e-10	1	true
1.59381       	DILUPBiCGStab	8.751810e-06	2.535410e-10	1	2.439780e-05	7.862050e-10	1	false	GAMG	3.707960e-07	1.493490e-10	1	true
1.59381       	DILUPBiCGStab	8.667600e-06	2.366090e-10	1	2.400220e-05	7.298360e-10	1	false	GAMG	3.658540e-07	2.955460e-10	1	true
1.59382       	DILUPBiCGStab	8.615270e-06	2.278260e-10	1	2.475860e-05	6.740890e-10	1	false	GAMG	3.492290e-07	1.283180e-10	1	true
1.59382       	DILUPBiCGStab	8.302000e-06	2.255940e-10	1	2.289520e-05	6.538810e-10	1	false	GAMG	3.610740e-07	3.016510e-10	1	true
1.59383       	DILUPBiCGStab	8.367530e-06	2.097120e-10	1	2.552440e-05	5.813150e-10	1	false	GAMG	3.784170e-07	2.959920e-10	1	true
1.59383       	DILUPBiCGStab	8.100590e-06	2.265620e-10	1	2.214250e-05	6.256250e-10	1	false	GAMG	3.450320e-07	3.337500e-10	1	true
1.59383       	DILUPBiCGStab	8.293880e-06	2.318180e-10	1	2.252180e-05	6.477060e-10	1	false	GAMG	3.015860e-07	3.198410e-10	1	true
1.59384       	DILUPBiCGStab	8.618360e-06	2.257850e-10	1	2.392060e-05	6.488100e-10	1	false	GAMG	3.205270e-07	6.248520e-10	1	true
1.59384       	DILUPBiCGStab	1.169460e-05	6.662390e-10	1	3.324240e-05	2.125750e-09	1	false	GAMG	3.263490e-07	2.443650e-10	1	true
1.59385       	DILUPBiCGStab	8.465360e-06	2.795730e-10	1	2.430010e-05	7.201610e-10	1	false	GAMG	3.060860e-07	4.707680e-10	1	true
1.59385       	DILUPBiCGStab	8.082260e-06	2.679800e-10	1	2.444700e-05	5.509900e-10	1	false	GAMG	3.283580e-07	8.767960e-10	1	true
1.59385       	DILUPBiCGStab	7.976500e-06	2.620480e-10	1	2.323380e-05	5.938880e-10	1	false	GAMG	3.103530e-07	1.167920e-09	1	true
1.59386       	DILUPBiCGStab	4.962830e-05	1.385070e-09	1	7.520680e-05	2.305500e-09	1	false	GAMG	2.146670e-07	2.681110e-10	1	true
1.59386       	DILUPBiCGStab	8.292760e-06	2.435070e-10	1	2.281000e-05	6.255430e-10	1	false	GAMG	3.365050e-07	2.516570e-10	1	true
1.59387       	DILUPBiCGStab	8.234310e-06	2.147170e-10	1	2.182080e-05	5.710760e-10	1	false	GAMG	3.116830e-07	1.206410e-10	1	true
1.59387       	DILUPBiCGStab	8.197220e-06	2.102450e-10	1	2.167720e-05	5.552280e-10	1	false	GAMG	3.295290e-07	1.338270e-10	1	true
1.59387       	DILUPBiCGStab	7.877530e-06	2.089680e-10	1	2.066880e-05	5.635270e-10	1	false	GAMG	3.815240e-07	6.117890e-10	1	true
1.59388       	DILUPBiCGStab	7.712420e-06	2.067190e-10	1	2.038110e-05	5.159270e-10	1	false	GAMG	4.095620e-05	2.166630e-10	1	true
1.59388       	DILUPBiCGStab	7.774700e-06	2.029010e-10	1	1.925930e-05	5.208260e-10	1	false	GAMG	3.115320e-07	1.500010e-10	1	true
1.59389       	DILUPBiCGStab	7.960080e-06	1.919020e-10	1	2.102530e-05	5.563380e-10	1	false	GAMG	2.897050e-07	1.724540e-10	1	true
1.59389       	DILUPBiCGStab	8.049350e-06	1.836810e-10	1	2.316540e-05	5.899630e-10	1	false	GAMG	3.081110e-07	1.452390e-10	1	true
1.59389       	DILUPBiCGStab	7.897830e-06	1.959740e-10	1	2.186600e-05	5.400350e-10	1	false	GAMG	3.051780e-07	1.264290e-10	1	true
1.5939        	DILUPBiCGStab	7.491710e-06	1.994690e-10	1	2.003610e-05	5.109830e-10	1	false	GAMG	3.339080e-07	3.752120e-10	1	true
1.5939        	DILUPBiCGStab	7.613550e-06	1.994100e-10	1	2.021580e-05	4.997710e-10	1	false	GAMG	3.506820e-07	1.605850e-10	1	true
1.59391       	DILUPBiCGStab	7.668640e-06	2.124550e-10	1	1.870180e-05	5.204560e-10	1	false	GAMG	2.723270e-07	2.835450e-10	1	true
1.59391       	DILUPBiCGStab	7.830770e-06	2.029250e-10	1	1.989370e-05	5.181360e-10	1	false	GAMG	2.641780e-07	1.403780e-10	1	true
1.59391       	DILUPBiCGStab	7.842070e-06	1.923430e-10	1	2.029990e-05	5.021330e-10	1	false	GAMG	2.785750e-07	1.203880e-10	1	true
1.59392       	DILUPBiCGStab	7.802750e-06	1.910300e-10	1	2.002720e-05	4.886600e-10	1	false	GAMG	3.331890e-07	7.909830e-11	1	true
1.59392       	DILUPBiCGStab	7.389260e-06	1.922420e-10	1	1.870540e-05	5.081480e-10	1	false	GAMG	3.017360e-07	3.386440e-10	1	true
1.59393       	DILUPBiCGStab	7.461590e-06	1.992060e-10	1	1.871990e-05	5.089900e-10	1	false	GAMG	3.193490e-07	1.076250e-10	1	true
1.59393       	DILUPBiCGStab	7.524630e-06	1.954490e-10	1	1.751640e-05	4.816930e-10	1	false	GAMG	2.814950e-07	1.208160e-10	1	true
1.59393       	DILUPBiCGStab	7.689140e-06	1.912690e-10	1	1.897060e-05	4.790760e-10	1	false	GAMG	2.628560e-07	7.345940e-11	1	true
1.59394       	DILUPBiCGStab	7.759100e-06	1.885040e-10	1	1.981210e-05	4.757930e-10	1	false	GAMG	3.019310e-07	8.956270e-11	1	true
1.59394       	DILUPBiCGStab	7.823280e-06	1.800250e-10	1	2.160420e-05	4.830470e-10	1	false	GAMG	3.092690e-07	2.942170e-10	1	true
1.59395       	DILUPBiCGStab	7.625960e-06	1.787370e-10	1	2.222590e-05	4.679280e-10	1	false	GAMG	3.149250e-07	3.429530e-10	1	true
1.59395       	DILUPBiCGStab	7.437950e-06	1.915600e-10	1	1.957410e-05	5.151250e-10	1	false	GAMG	3.282580e-07	2.204930e-10	1	true
1.59395       	DILUPBiCGStab	7.591240e-06	1.912970e-10	1	1.928320e-05	4.835830e-10	1	false	GAMG	3.038540e-07	2.103790e-10	1	true
1.59396       	DILUPBiCGStab	7.725550e-06	1.929410e-10	1	1.991580e-05	4.798280e-10	1	false	GAMG	3.012480e-07	1.116080e-10	1	true
1.59396       	DILUPBiCGStab	7.708970e-06	2.048080e-10	1	2.004230e-05	5.967520e-10	1	false	GAMG	3.220420e-07	1.607510e-10	1	true
1.59397       	DILUPBiCGStab	7.348370e-06	2.041680e-10	1	1.911240e-05	5.706060e-10	1	false	GAMG	3.182440e-07	3.646280e-10	1	true
1.59397       	DILUPBiCGStab	7.419840e-06	2.062410e-10	1	1.934290e-05	4.755300e-10	1	false	GAMG	3.351330e-07	2.203830e-10	1	true
1.59397       	DILUPBiCGStab	7.560490e-06	2.219300e-10	1	1.864130e-05	5.175810e-10	1	false	GAMG	2.981080e-07	1.778360e-10	1	true
1.59398       	DILUPBiCGStab	7.622140e-06	1.953090e-10	1	1.933250e-05	4.968920e-10	1	false	GAMG	2.813650e-07	1.316900e-10	1	true
1.59398       	DILUPBiCGStab	7.624320e-06	1.892530e-10	1	1.980900e-05	4.788300e-10	1	false	GAMG	3.183340e-07	1.257180e-10	1	true
1.59399       	DILUPBiCGStab	7.437280e-06	1.829910e-10	1	2.001510e-05	5.190580e-10	1	false	GAMG	3.266680e-07	3.946500e-10	1	true
1.59399       	DILUPBiCGStab	7.457170e-06	1.863620e-10	1	2.121320e-05	4.767070e-10	1	false	GAMG	3.077010e-07	1.643910e-10	1	true
1.59399       	DILUPBiCGStab	7.240760e-06	1.982650e-10	1	1.783810e-05	4.916750e-10	1	false	GAMG	2.975990e-07	2.186430e-10	1	true
1.594         	DILUPBiCGStab	7.485760e-06	1.922310e-10	1	1.871870e-05	4.768920e-10	1	false	GAMG	3.033350e-07	1.305180e-10	1	true
1.594         	DILUPBiCGStab	7.612670e-06	1.871070e-10	1	1.925390e-05	4.702820e-10	1	false	GAMG	3.079960e-07	1.307650e-10	1	true
1.59401       	DILUPBiCGStab	7.406190e-06	1.838680e-10	1	1.931750e-05	5.148140e-10	1	false	GAMG	3.518150e-07	2.508530e-10	1	true
1.59401       	DILUPBiCGStab	7.378550e-06	1.911990e-10	1	1.914270e-05	4.569570e-10	1	false	GAMG	3.302940e-07	1.244190e-10	1	true
1.59401       	DILUPBiCGStab	7.327480e-06	1.952510e-10	1	1.687240e-05	4.700490e-10	1	false	GAMG	3.239920e-07	1.550970e-10	1	true
1.59402       	DILUPBiCGStab	7.499440e-06	1.895750e-10	1	1.791770e-05	4.572950e-10	1	false	GAMG	3.002190e-07	9.764700e-11	1	true
1.59402       	DILUPBiCGStab	7.567920e-06	1.869530e-10	1	1.877010e-05	4.552480e-10	1	false	GAMG	3.056780e-07	1.419560e-10	1	true
1.59403       	DILUPBiCGStab	7.484950e-06	1.976890e-10	1	1.960050e-05	4.858560e-10	1	false	GAMG	3.484590e-07	4.840860e-10	1	true
1.59403       	DILUPBiCGStab	7.370150e-06	2.027630e-10	1	1.807100e-05	5.179190e-10	1	false	GAMG	3.343390e-07	1.907280e-10	1	true
1.59403       	DILUPBiCGStab	7.426300e-06	1.972690e-10	1	1.714450e-05	4.687780e-10	1	false	GAMG	2.729480e-07	1.810630e-10	1	true
1.59404       	DILUPBiCGStab	7.533340e-06	2.152490e-10	1	1.857000e-05	4.685640e-10	1	false	GAMG	3.147990e-07	1.041250e-10	1	true
1.59404       	DILUPBiCGStab	7.308830e-06	2.010690e-10	1	1.780050e-05	4.913950e-10	1	false	GAMG	3.230500e-07	3.254420e-10	1	true
